copi	789	3.171120568035361
blueprint	5	8.051394044268374
saint	109	5.142673147704012
fill	339	4.014207895886221
sheet	149	4.832518219400173
paper	553	3.5259888267491446
ink	42	6.081953397802866
leav	807	3.148591454975333
white	678	3.3225323859377323
line	1642	2.4388743954591603
letter	463	3.7032689612701732
edgar	32	6.346645952029948
pangborn	2	8.74454122482832
davi	166	4.725159701079673
set	1675	2.4189882324544003
cleric	11	7.358246863708428
state	2129	2.1792762547929576
church	477	3.6735427810049726
exampl	1295	2.6761156365842083
forbid	60	5.732279649323117
anyon	3510	1.6794973373279962
produc	560	3.513432607973732
describ	587	3.4664265655978017
substanc	122	5.0309691581240115
philip	90	5.332294006979579
k	1289	2.6807560161407107
dick	124	5.014839776194127
wrote	1435	2.573536763888259
mani	2970	1.8464996380338208
philosoph	132	4.952804385274675
thought	1530	2.5094771178387445
provok	49	5.931130508068282
hi	3861	1.5842130505079688
bizarr	59	5.748808951274328
time	4689	1.3899656520561035
veri	3282	1.7466405959948357
approach	422	3.7957813344501505
he	3901	1.5739089923133718
mainli	152	4.812715592103993
sf	97	5.258186034825856
about	7044	0.983080089163648
truth	546	3.5387047110744474
rather	1438	2.5714498066090608
than	4507	1.4295446383367616
technolog	789	3.171120568035361
although	805	3.1510697709898
often	852	3.0943939660047493
believ	2452	2.038086469237939
had	4075	1.530282119153813
met	255	4.297976069016866
some	5868	1.1657139729380939
sort	927	3.010121780710228
remain	528	3.572165081638129
sceptic	38	6.179591867366782
amongst	72	5.552694072348038
follow	2023	2.2303224830890724
relev	268	4.2484421338945895
galact	23	6.665099683148483
pot	71	5.566487394480373
healer	17	6.952781755600264
fallibl	11	7.358246863708428
alien	99	5.237983327508337
deiti	45	6.0145121170073335
summon	18	6.898714534329988
group	1593	2.469151654146268
earth	584	3.471541666264572
craftsmen	3	8.456859152376538
women	443	3.747328951064204
remot	260	4.278633106173735
planet	220	4.444990811978675
rais	421	3.7981481994604165
giant	153	4.806200911082799
cathedr	6	7.897243364441115
beneath	27	6.510949003321224
ocean	45	6.0145121170073335
when	5131	1.2999027877609013
begin	697	3.294934410734056
demand	286	4.183671297736807
faith	483	3.661068606779797
earther	7	7.763711971816592
joe	386	3.8847288204666466
fernwright	2	8.74454122482832
unabl	193	4.5752953544331
compli	41	6.10548389521306
polish	44	6.036491023726109
iron	156	4.78690770814812
amus	106	5.170324679034522
maze	8	7.645928936160209
death	768	3.1980625439907846
noteworthi	18	6.898714534329988
descript	292	4.162980904479361
vali	7	7.763711971816592
schizophren	4	8.233715601062329
hero	68	5.609047008899169
search	390	3.8744459535110627
hidden	116	5.080979578698672
mysteri	131	4.960351590910058
gnostic	10	7.445258240698058
after	2748	1.9241610253311827
realiti	304	4.122841736889017
fire	707	3.2807094198027085
brain	313	4.093760527588175
pink	56	5.800102245661878
laser	154	4.799728396577182
beam	99	5.237983327508337
unknown	204	4.52014353435802
possibl	1957	2.263474690405973
divin	144	4.866419771075854
origin	1204	2.7489186675716732
accompani	65	5.653498771470003
dogmat	21	6.7521110601381125
dismiss	92	5.310554020343172
friend	903	3.036324153104252
odd	215	4.467875105812263
invas	104	5.1891931633389055
invad	118	5.064030020384899
make	4408	1.451750328138491
young	475	3.6777356592650086
woman	243	4.345985288203226
pregnant	42	6.081953397802866
she	737	3.239209688895956
return	718	3.2652921557753816
anoth	2053	2.215609123007925
star	343	4.00251185612303
system	2654	1.9589535798203892
unfortun	539	3.5515843739381086
termin	301	4.132726496121559
ill	152	4.812715592103993
must	1852	2.318592287211069
assist	299	4.139371038840228
man	1216	2.7390094205089013
whose	448	3.736130625754174
wire	243	4.345985288203226
hour	557	3.5187945511151177
easi	701	3.2892201094706173
listen	409	3.826996353798075
music	203	4.5250335196522125
margaret	14	7.135103312394218
atwood	4	8.233715601062329
handmaid	2	8.74454122482832
tale	53	5.854169466932154
premis	69	5.594658271447069
congress	249	4.321692595634182
assassin	59	5.748808951274328
fundamentalist	73	5.539088420292258
quickli	273	4.230025407108358
take	3013	1.8321301343099878
charg	496	3.6345634873997996
right	3067	1.8143723510092817
again	1675	2.4189882324544003
diari	24	6.6242776886282275
life	1225	2.731641397000272
tri	969	2.965857441999
under	1676	2.41839175167322
theocraci	3	8.456859152376538
own	2132	2.177868795025078
properti	272	4.233681718311469
revok	29	6.441956131834273
bank	333	4.032012520519728
account	519	3.5893247019209555
close	1020	2.914615695331763
sin	329	4.044060859035903
luxuri	52	5.872861599944306
outlaw	80	5.448704358823989
radio	557	3.5187945511151177
onli	5000	1.3257603420775248
read	2524	2.0091571717869683
crime	424	3.791064344572012
punish	287	4.180193033360482
retroact	3	8.456859152376538
doctor	347	3.990951033721954
perform	762	3.205895482211971
legal	562	3.509873885356738
abort	117	5.072468889030763
old	1460	2.556277101745729
world	1573	2.48177808451908
hunt	115	5.089563322390064
down	1837	2.3267202105807963
hang	201	4.5348858160952235
style	292	4.162980904479361
difficult	454	3.722856094545478
first	2938	1.8573288470775111
grow	221	4.440476131624149
more	5302	1.2671255363592984
chill	36	6.232235600852204
goe	755	3.2151121373168956
author	892	3.0485669326199294
somewhat	255	4.297976069016866
dull	39	6.154274059382492
rambl	31	6.3774176106967015
work	3830	1.5922723687957794
ha	6507	1.0623660451574999
been	4347	1.4656822652553283
critic	321	4.06860196795202
howev	1726	2.3890124353497497
probabl	1816	2.3382114451002574
worth	564	3.5063277823499877
you	10664	0.5684308825909774
'll	1959	2.2624537612718654
know	5888	1.1623120305518577
what	7574	0.9105448831188586
fuss	19	6.847421239942437
differ	2264	2.117823475579294
sure	2293	2.1051012158071125
true	1443	2.5679811940436568
non	1169	2.7783944857046268
peter	497	3.6325534364717753
de	553	3.5259888267491446
rosa	34	6.287805452007015
vicar	12	7.278204156034891
christ	467	3.694685217578782
bantam	6	7.897243364441115
seem	2865	1.8824809051083113
even	3599	1.654464389052227
cathol	203	4.5250335196522125
enlight	6	7.897243364441115
papal	15	7.070564791256647
adulteri	21	6.7521110601381125
fallaci	68	5.609047008899169
etc	1918	2.2835940174887286
german	225	4.422618514224142
translat	305	4.119568411544048
gott	4	8.233715601062329
erst	4	8.233715601062329
diener	2	8.74454122482832
die	460	3.70975547049978
dunkl	2	8.74454122482832
seit	2	8.74454122482832
papsttum	2	8.74454122482832
droemer	2	8.74454122482832
knaur	2	8.74454122482832
michael	946	2.9898544203103503
martin	190	4.590880085449799
justif	119	5.055661770714383
templ	83	5.412336714653115
univers	2217	2.138792345586116
philadelphia	133	4.945313713545517
detail	661	3.3478879575594203
scholarli	35	6.259634575040319
outstand	36	6.232235600852204
appendix	10	7.445258240698058
defin	573	3.490524117176862
terminolog	50	5.911327880772102
usag	108	5.151805631267285
necessarili	387	3.882148173873155
tendenti	5	8.051394044268374
argu	440	3.7541086380495825
both	1997	2.2432515542879297
neg	165	4.731165725139885
i.	604	3.437925055465587
belief	467	3.694685217578782
s	2554	1.9973460108586236
also	4309	1.474460330398635
posit	963	2.972062218885883
great	1538	2.504265379657549
refut	91	5.321364936447388
most	2953	1.8522380504051035
challeng	267	4.252166532985572
argument	762	3.205895482211971
particular	650	3.3646438712878592
attent	281	4.201246442558315
paid	308	4.109812236598683
contempori	2	8.74454122482832
theist	94	5.289276621895888
platinga	2	8.74454122482832
swinburn	2	8.74454122482832
page	481	3.665209399445828
hardcov	15	7.070564791256647
paperback	33	6.316792988880267
case	1953	2.2655196808937004
against	1424	2.5812264207936777
comprehens	88	5.354517143764289
consid	1550	2.49649835031989
best	1676	2.41839175167322
contemporari	45	6.0145121170073335
defenc	63	5.684270430136757
demonstr	317	4.081102130716252
unsupport	24	6.6242776886282275
incoher	12	7.278204156034891
turner	70	5.580473636455113
without	1991	2.246259075351885
creed	30	6.409166309011282
john	1339	2.6427286205514715
hopkin	70	5.580473636455113
baltimor	104	5.1891931633389055
md	170	4.701489956993768
subtitl	3	8.456859152376538
unbelief	3	8.456859152376538
america	376	3.9109083260484176
wai	3688	1.6300428158997526
whether	1083	2.854740331496837
agnost	64	5.668766243600791
becam	248	4.325700617031721
mainstream	61	5.716019128451337
view	1028	2.906810777662379
focuss	11	7.358246863708428
period	546	3.5387047110744474
while	2168	2.161132002669554
franc	128	4.983341109134757
britain	73	5.539088420292258
emphasi	77	5.486444686806837
particularli	338	4.017153406115978
england	158	4.774249311276197
develop	886	3.055308531186849
neither	448	3.736130625754174
religi	498	3.6305474177449097
intellectu	130	4.967956190295277
fate	75	5.5124201732100975
singl	794	3.1648113988420965
idea	1587	2.4729228716893474
x	2150	2.1694653842286984
georg	359	3.9570494820462727
seld	3	8.456859152376538
editor	215	4.467875105812263
ballantin	3	8.456859152376538
dictionari	140	4.89439362311826
quotat	52	5.872861599944306
kind	1343	2.6397479924133336
concentr	200	4.539848605437353
statement	788	3.1723871926505542
explicitli	109	5.142673147704012
implicitli	29	6.441956131834273
present	824	3.1277701271617473
person	2097	2.194413724540186
philosophi	154	4.799728396577182
obscur	72	5.552694072348038
suppress	74	5.525665399960118
opinion	1690	2.410078164597848
popular	301	4.132726496121559
observ	464	3.701116107909072
trace	166	4.725159701079673
express	598	3.4478919153809793
twist	107	5.161022286372209
over	2598	1.9802714788549383
centuri	286	4.183671297736807
quit	1451	2.5624563181116873
number	1938	2.2732258582537765
deriv	181	4.639146826419633
cardiff	3	8.456859152376538
men	578	3.4818510359234334
think	4881	1.349843262543523
noy	25	6.585056975474947
richard	462	3.7054264594101944
revis	126	4.998966427037837
clarendon	4	8.233715601062329
oxford	65	5.653498771470003
second	1396	2.6010711542394667
volum	272	4.233681718311469
trilogi	4	8.233715601062329
began	212	4.481861347787003
coher	31	6.3774176106967015
theism	39	6.154274059382492
conclud	188	4.601406498436786
reason	2206	2.1437641072396922
attempt	727	3.2528524652997426
construct	251	4.313724425985005
seri	546	3.5387047110744474
induct	35	6.259634575040319
reli	200	4.539848605437353
upon	595	3.4529128464310785
imput	17	6.952781755600264
late	515	3.597046748014866
th	743	3.2311124786633365
western	333	4.032012520519728
valu	672	3.3314081838517007
aesthet	29	6.441956131834273
supposedli	181	4.639146826419633
simpl	705	3.283538276003186
conceiv	97	5.258186034825856
were	4022	1.5433703415466402
decis	404	3.8392664463898893
reject	263	4.2672044103501126
mackie	3	8.456859152376538
miracl	109	5.142673147704012
rebut	13	7.20409618388117
macki	20	6.798631075773005
j	1113	2.8274410930091993
l	1057	2.879017901078184
posthum	2	8.74454122482832
review	317	4.081102130716252
princip	71	5.566487394480373
rang	437	3.760934603119982
classic	171	4.695659036682976
descart	10	7.445258240698058
anselm	6	7.897243364441115
berkelei	86	5.377245394841845
hume	5	8.051394044268374
et	249	4.321692595634182
al	540	3.549734234649947
through	1773	2.3621613506269035
moral	562	3.509873885356738
newman	23	6.665099683148483
kant	6	7.897243364441115
sidgwick	2	8.74454122482832
recent	1063	2.8733628435948386
restat	25	6.585056975474947
these	3	8.456859152376538
plantinga	2	8.74454122482832
those	2952	1.8525766317525059
push	342	4.005423066330488
concept	420	3.800520679814047
beyond	379	3.902982260775997
realm	34	6.287805452007015
ration	177	4.6613699632043435
kierkegaard	6	7.897243364441115
kung	4	8.233715601062329
replac	660	3.3493996736447422
lelie	2	8.74454122482832
axiarch	2	8.74454122482832
delight	35	6.259634575040319
less	1234	2.724327264434351
formalist	3	8.456859152376538
better	2023	2.2303224830890724
refreshingli	2	8.74454122482832
direct	748	3.224414529979209
compar	724	3.256981858641754
hand	1269	2.6963813340437914
wave	234	4.38356799935227
illustr	99	5.237983327508337
murder	452	3.7272613880133947
mad	131	4.960351590910058
look	3611	1.6511365989595526
persecut	103	5.198762614355056
ancient	196	4.55994978475844
dai	2290	2.106409831042933
librari	361	3.9515093016706575
catalog	96	5.268442534993046
card	1082	2.855663266495438
antholog	3	8.456859152376538
abov	1249	2.7122546832000816
gordon	211	4.486567238824416
stein	73	5.539088420292258
cover	650	3.3646438712878592
wide	421	3.7981481994604165
devil	242	4.35009207015588
evil	301	4.132726496121559
bibliographi	34	6.287805452007015
edmund	14	7.135103312394218
cohen	44	6.036491023726109
mind	1094	2.844643871245827
studi	754	3.2164357642474037
why	3193	1.7741241847214706
becom	1011	2.9234696636490174
effect	1186	2.7639691188867603
them	4374	1.4594917147047135
there	1002	2.932402725534493
small	976	2.9586668614536458
server	411	3.822130164146902
carri	724	3.256981858641754
alt.atheism.moder	5	8.051394044268374
articl	8509	0.7941562919290086
file	1362	2.625710081799896
inform	1865	2.311601132089139
send	1177	2.7715801492848966
sai	4290	1.4788784285049037
help	2710	1.938080663997763
index	129	4.975619063040846
back	2475	2.0287538796919415
repli	826	3.125348818472737
introduct	112	5.115765694784088
april	638	3.3832490591188935
pgp	223	4.431507461641388
sign	503	3.6205772454250598
messag	939	2.997273638232379
provid	1171	2.7766865433594705
gener	1918	2.2835940174887286
whilst	17	6.952781755600264
i	15541	0.19185219772724085
have	11581	0.48594606571069326
neutral	113	5.106955065101933
regard	905	3.0341142074534493
contenti	14	7.135103312394218
issu	1197	2.754744734821034
should	3650	1.6403971318407917
alwai	1334	2.6464669426620784
rememb	1237	2.721901060251887
document	556	3.5205882735691443
repres	440	3.7541086380495825
viewpoint	74	5.525665399960118
would	7454	0.9265132862975898
encourag	258	4.286325451796891
draw	435	3.765511270147394
your	5491	1.2321057466085668
conclus	339	4.014207895886221
companion	36	6.232235600852204
sens	779	3.183859593812791
cohes	6	7.897243364441115
progress	210	4.491295380020362
imaginari	27	6.510949003321224
convers	341	4.008342776433824
between	1852	2.318592287211069
question	2861	1.8838775533800323
ask	1988	2.247766234642456
crop	43	6.058963879578167
up	5134	1.29931839113377
repeatedli	98	5.248033663361839
sinc	2555	1.996954697999003
newsgroup	624	3.405401863760027
creat	898	3.041870479024808
frequent	256	4.2940774286012084
answer	1248	2.713055003370851
pleas	2877	1.8783026260491154
note	1300	2.672265034983923
arguabl	33	6.316792988880267
slant	16	7.009940169440212
toward	486	3.654889390413839
pose	95	5.278805322028592
becaus	3237	1.760442379258848
reflect	295	4.152794059172368
actual	1911	2.2872484198850818
predominantli	16	7.009940169440212
proselyt	11	7.358246863708428
talk	1430	2.5770247339399774
am	3858	1.5849901519588099
primarili	162	4.749403312689666
judaism	55	5.817801822761279
islam	296	4.149421374693729
involv	799	3.158541785828501
superhuman	7	7.763711971816592
be	2755	1.9216178813628793
much	3292	1.743599231120064
discuss	1100	2.8391793767737483
appli	730	3.24874005374665
character	101	5.218180700212157
absenc	81	5.436434266232175
further	550	3.5314187043435137
doe	4452	1.441820208174726
former	351	3.9795223378983313
refer	1181	2.768190315530385
weak	247	4.329724767331446
latter	196	4.55994978475844
strong	513	3.6009302480412635
import	1014	2.920509622020541
two	3028	1.8271657024691912
disbelief	25	6.585056975474947
do	10007	0.6320134613496814
fall	560	3.513432607973732
trap	123	5.0228719478913915
assum	1047	2.888514648615441
limit	799	3.158541785828501
specif	888	3.053056277982524
flat	152	4.812715592103993
out	5919	1.1570617856183771
denial	67	5.623645808320322
is	1322	2.6554963493814725
n't	9576	0.6760338439748091
disbeliev	30	6.409166309011282
same	2717	1.9355019187853393
thing	3477	1.6889408185822001
does	2017	2.233291312582874
definit	708	3.279297986964301
proposit	41	6.10548389521306
mean	2411	2.0549419556493524
someth	2598	1.9802714788549383
equival	194	4.570153954932682
fals	303	4.126125812090207
simpli	885	3.0564365628913475
bring	590	3.46133749609033
agnostic	19	6.847421239942437
term	794	3.1648113988420965
coin	53	5.854169466932154
professor	124	5.014839776194127
huxlei	5	8.051394044268374
meet	423	3.793420058264471
metaphys	29	6.441956131834273
someon	2062	2.2112370004251765
disclaim	588	3.4647273298448416
caus	1344	2.639004221460489
unknow	10	7.445258240698058
thu	726	3.2542270359629093
we	4691	1.3895393037230623
not	981	2.9535622051419623
slipperi	21	6.7521110601381125
languag	360	3.9542755551635476
inexact	4	8.233715601062329
bewar	57	5.782710502950009
someone	64	5.668766243600791
point	2638	1.9649981769931044
fact	1923	2.2809918822707766
call	2809	1.902213751168637
herself	59	5.748808951274328
shade	74	5.525665399960118
certainli	869	3.074660301847799
scienc	739	3.236503327298213
find	2499	2.019107502640136
basi	454	3.722856094545478
choos	444	3.745079231330188
her	838	3.110942807029222
feel	1188	2.7622856168056464
major	1010	2.924458294475957
essenti	332	4.035011023515985
self	635	3.387954950156306
contradictori	71	5.566487394480373
logic	469	3.690420818792324
imposs	312	4.096950322956276
could	4192	1.5019817663256658
evid	826	3.125348818472737
prove	540	3.549734234649947
counter	146	4.8527209267176925
prime	130	4.967956190295277
larger	268	4.2484421338945895
cours	1667	2.4237729305777362
deal	912	3.02641763290146
object	753	3.2177611454884723
obei	92	5.310554020343172
rule	737	3.239209688895956
similarli	135	4.930498627760376
matter	1058	2.878073167895022
debat	279	4.208363910327178
moment	319	4.0748325177026565
provabl	17	6.952781755600264
still	2458	2.035643471280236
subtl	41	6.10548389521306
show	1569	2.484322615154075
assumpt	229	4.405074204573233
invalid	81	5.436434266232175
requir	1217	2.738188065226586
exhaust	104	5.1891931633389055
where	2983	1.842133552172777
might	2240	2.1284760396955016
impract	19	6.847421239942437
problem	3018	1.8304725837895897
largest	88	5.354517143764289
therefor	629	3.39743369411085
accept	1076	2.86121883634004
unless	870	3.0735115366439256
unicorn	21	6.7521110601381125
though	1578	2.478606499240786
anywher	273	4.230025407108358
test	847	3.1002728777045254
everywher	129	4.975619063040846
default	169	4.7073550764461665
profess	57	5.782710502950009
usual	926	3.0111999479305736
claim	1295	2.6761156365842083
instead	886	3.055308531186849
restrict	312	4.096950322956276
varieti	189	4.596129441335942
practic	689	3.3064619159051234
suffici	253	4.305819246477892
disprov	54	5.835820328263957
everi	1653	2.432201637912792
realli	2670	1.9529453003864674
applic	806	3.1498298452264795
detect	246	4.333765176868451
interact	165	4.731165725139885
our	2072	2.2064014010606487
measur	429	3.7793683048088202
henc	189	4.596129441335942
easili	467	3.694685217578782
israelit	46	5.99300591178637
todai	1024	2.91070562192392
scientif	293	4.159573746157747
verifi	147	4.845941239732313
physic	522	3.5835720494315053
perceiv	91	5.321364936447388
presenc	163	4.74328708567223
otherwis	547	3.536878226548413
how	5104	1.3051777828976625
distinguish	118	5.064030020384899
him	1738	2.3820879991421453
ok	762	3.205895482211971
common	666	3.3403634675808047
pastim	5	8.051394044268374
redefinit	4	8.233715601062329
game	1352	2.6330738853256404
cynic	51	5.891909794915001
gradual	55	5.817801822761279
re	12691	0.39442636079334226
until	1099	2.8400880547099665
arriv	204	4.52014353435802
prepar	271	4.237351447200431
record	637	3.3848152301516388
along	581	3.4766830657649908
agre	1100	2.8391793767737483
continu	824	3.1277701271617473
eventu	288	4.176726825383996
need	3603	1.6533538947681998
seen	1410	2.5910995616436145
appar	558	3.5170040403413294
inconsist	57	5.782710502950009
tend	387	3.882148173873155
plai	1277	2.690101878558948
digress	22	6.707659297567279
depend	650	3.3646438712878592
crucial	62	5.700018787104896
meant	322	4.065501190273772
control	1421	2.583333903133242
power	1556	2.49263734166243
especi	839	3.1097516216590693
worship	152	4.812715592103993
pass	805	3.1510697709898
buddhism	14	7.135103312394218
accord	693	3.300681552989624
nor	598	3.4478919153809793
categor	24	6.6242776886282275
meaning	60	5.732279649323117
widen	13	7.20409618388117
encompass	30	6.409166309011282
result	1125	2.816726704796793
aspect	238	4.3666899615649175
behaviour	105	5.179714419384362
suddenli	143	4.873340213920428
class	463	3.7032689612701732
polit	714	3.2708709708024206
watch	730	3.24874005374665
tv	450	3.73168617399375
just	5843	1.1699827406258383
act	765	3.201971343755837
firstli	37	6.205567353770043
entir	703	3.286375157338386
clear	766	3.200666712129172
secondli	93	5.299858731226425
necessari	516	3.5951106389879994
adopt	114	5.098221385133178
core	177	4.6613699632043435
sensori	10	7.445258240698058
data	1033	2.901963458428054
experi	991	2.9434304062115557
few	1919	2.283073048474601
throw	394	3.8642677485953065
doubt	648	3.3677207967923386
law	1262	2.7019083911459374
basic	766	3.200666712129172
almost	922	3.0155242789935763
everyth	860	3.0850590090686976
said	2110	2.188236465648108
lose	424	3.791064344572012
complet	1031	2.9038995674549204
certain	706	3.282122847599856
individu	641	3.3785652098064674
scientist	242	4.35009207015588
tendenc	59	5.748808951274328
reluct	34	6.287805452007015
certainti	38	6.179591867366782
support	1716	2.394819652598953
fit	485	3.6569448895959344
closer	179	4.650196662606218
match	242	4.35009207015588
experiment	122	5.0309691581240115
lack	478	3.671452916085513
assert	273	4.230025407108358
anti	437	3.760934603119982
label	176	4.6670037809226
everyon	869	3.074660301847799
either	1559	2.4907124132528455
enemi	138	4.908679580365737
cut	655	3.3569927245523394
run	2236	2.1302625520062985
speak	835	3.114524900411727
antipathi	2	8.74454122482832
hatr	108	5.151805631267285
hostil	106	5.170324679034522
unfair	48	5.951333215385802
attitud	268	4.2484421338945895
broad	89	5.3433438431661635
spectrum	91	5.321364936447388
let	2161	2.1643645152972746
mention	1030	2.9048690294794683
except	983	2.9515276164441753
perhap	1057	2.879017901078184
part	1989	2.2472635957778904
social	297	4.146060026991024
countri	824	3.1277701271617473
convert	550	3.5314187043435137
histor	279	4.208363910327178
made	1874	2.3067895750919174
littl	1814	2.339312766797477
impact	183	4.628217755887443
